title,price,year,kms,city,gear,doors,seats,power,color,co2_emiss,fuel_type,warranty,dealer,chassis,height,length,width,trunk_vol,max_speed,urban_cons,xtrurban_cons,mixed_cons,weight,tank_vol,acceleration
Ford Ecosport Ecosport 1.0 Ecoboost Trend 100,14.500€,12/2019,0 km,100 cv en Valencia,Manual,5 puertas,5,100 cv,Blanco,116 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,165 cm,410 cm,177 cm,355 l,170 km/h,"6,4 l","5,0 l","5,5 l",1.280 kg,52 l,"11,9 s"
Ford Focus 1.0 Ecoboost Trend+ 125,15.900€,12/2019,0 km,124 cv en Valencia,Manual,5 puertas,5,124 cv,Negro,96 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,438 cm,183 cm,375 l,0 km/h,"5,7 l","3,9 l","4,6 l",1.201 kg,52 l,"12,5 s"
Mercedes Clase A A 180d 7g-dct,35.915€,2021,NUEVO,116 cv en Madrid,Automática secuencial,5 puertas,5,116 cv,Amarillo,103 gr/m,Diesel,SÍ,Profesional,Berlina,144 cm,442 cm,180 cm,360 l,202 km/h,"4,7 l","3,9 l","3,9 l",1.445 kg,43 l,"10,5 s"
Mercedes Clase A A 180d Sedán 7g-dct,39.145€,2020,NUEVO,116 cv en Madrid,Automática secuencial,4 puertas,5,116 cv,Gris,103 gr/m,Diesel,SÍ,Profesional,Berlina,145 cm,455 cm,180 cm,420 l,206 km/h,"4,7 l","3,9 l","3,9 l",1.455 kg,43 l,"10,6 s"
Mercedes Clase Cla Cla 180 7g-dct,37.000€,2019,5 km,136 cv en Madrid,Automática secuencial,4 puertas,5,136 cv,Gris,123 gr/m,Gasolina,SÍ,Profesional,Coupe,144 cm,469 cm,183 cm,460 l,216 km/h,"7,1 l","3,8 l","5,4 l",1.425 kg,43 l,"9,0 s"
Ford Focus 1.0 Ecoboost Active 125,17.195€,09/2019,6.200 km,124 cv en Badajoz,Manual,5 puertas,5,124 cv,Naranja glow (metalizado),96 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,438 cm,183 cm,375 l,0 km/h,"5,7 l","3,9 l","4,6 l",1.201 kg,52 l,"12,5 s"
Volkswagen Passat 2.0tdi Evo Executive Dsg7 110kw,28.995€,10/2019,501 km,150 cv en Zaragoza,Automática secuencial,4 puertas,5,150 cv,Gris plata,104 gr/m,Diesel,SÍ,Profesional,Berlina,148 cm,487 cm,183 cm,586 l,220 km/h,"4,5 l","3,7 l","3,9 l",1.550 kg,90 l,"8,9 s"
Ford Focus 1.0 Ecoboost Trend+ 125,18.175€,08/2019,20 km,124 cv en Asturias,Manual,5 puertas,5,124 cv,Blanco,96 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,438 cm,183 cm,375 l,0 km/h,"5,7 l","3,9 l","4,6 l",1.201 kg,52 l,"12,5 s"
Mercedes Clase Cla Cla Shooting Brake 220d 8g-dct,48.630€,2019,1 km,190 cv en Madrid,Automática secuencial,5 puertas,5,190 cv,Gris,116 gr/m,Diesel,SÍ,Profesional,Stationwagon,145 cm,469 cm,183 cm,495 l,237 km/h,"5,7 l","3,1 l","4,4 l",1.585 kg,51 l,"7,2 s"
Mercedes Clase B B 180 7g-dct,37.740€,2020,NUEVO,136 cv en Madrid,Automática secuencial,5 puertas,5,136 cv,Blanco,125 gr/m,Gasolina,SÍ,Profesional,Monovolumen,156 cm,442 cm,180 cm,455 l,212 km/h,"7,0 l","3,7 l","5,4 l",1.405 kg,43 l,"9,0 s"
Opel Astra St 1.4t Dynamic 125,15.800€,11/2019,6 km,125 cv en Valencia,Manual,5 puertas,5,125 cv,Blanco,136 gr/m,Gasolina,SÍ,Profesional,Stationwagon,150 cm,470 cm,181 cm,540 l,0 km/h,"6,3 l","4,3 l","5,1 l",1.273 kg,48 l,"0,0 s"
Volkswagen Passat Variant 2.0 Tsi R-line Dsg7,32.750€,10/2019,2.652 km,190 cv en Zaragoza,Automática secuencial,5 puertas,5,190 cv,Azul,143 gr/m,Gasolina,SÍ,Profesional,Stationwagon,152 cm,489 cm,183 cm,639 l,232 km/h,"8,4 l","5,3 l","6,2 l",1.570 kg,66 l,"7,7 s"
Opel Insignia 1.5 T Xft S&s Innovation 165,24.000€,03/2019,5 km,166 cv en Teruel,Manual,5 puertas,5,166 cv,Azul,125 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,490 cm,194 cm,490 l,213 km/h,"7,3 l","5,2 l","6,0 l",1.441 kg,62 l,"9,9 s"
Opel Crossland X 1.2t S&s Design Line - 120 Aniversario 110,16.200€,11/2019,10 km,110 cv en Teruel,Manual,5 puertas,5,110 cv,Negro,108 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,161 cm,421 cm,177 cm,410 l,187 km/h,"5,4 l","4,3 l","4,7 l",1.159 kg,45 l,"10,9 s"
Bmw Serie 5 520da,36.990€,09/2019,9.500 km,190 cv en Madrid,Automática secuencial,4 puertas,5,190 cv,Glaciersilber (metalizado),108 gr/m,Diesel,SÍ,Profesional,Berlina,148 cm,494 cm,187 cm,530 l,235 km/h,"4,6 l","3,8 l","4,1 l",1.595 kg,66 l,"7,3 s"
Opel Crossland X 1.2t S&s Design Line - 120 Aniversario 110,16.500€,12/2019,5 km,110 cv en Teruel,Manual,5 puertas,5,110 cv,Blanco,108 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,161 cm,421 cm,177 cm,410 l,187 km/h,"5,4 l","4,3 l","4,7 l",1.159 kg,45 l,"10,9 s"
Mercedes Clase A A 200 Sedán 7g-dct,37.335€,2020,NUEVO,163 cv en Madrid,Automática secuencial,4 puertas,5,163 cv,Gris,119 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,455 cm,180 cm,405 l,230 km/h,"6,7 l","3,6 l","5,2 l",1.385 kg,43 l,"8,1 s"
Citroen Spacetourer Spacetourer Bluehdi Xl Business 120,25.443€,12/2019,8 km,120 cv,Manual,5 puertas,5,120 cv,Negro,128 gr/m,Diesel,SÍ,Profesional,Combi,189 cm,531 cm,192 cm,912 l,160 km/h,"5,2 l","4,6 l","4,8 l",1.996 kg,70 l,"13,4 s"
Mercedes Clase A A 35 Amg 4matic+ 7g-dct,60.822€,2020,NUEVO,306 cv en Madrid,Automática secuencial,5 puertas,5,306 cv,Amarillo,167 gr/m,Gasolina,SÍ,Profesional,Berlina,141 cm,444 cm,180 cm,370 l,250 km/h,"9,3 l","6,1 l","7,3 l",1.555 kg,51 l,"4,7 s"
Hyundai Kona Hev 1.6 Gdi Dt Tecno Red,22.990€,2019,4.500 km,141 cv en Alicante,Automática secuencial,5 puertas,5,141 cv,Gris,90 gr/m,Híbrido,SÍ,Profesional,Todo Terreno,157 cm,417 cm,180 cm,361 l,160 km/h,"0,0 l","0,0 l","0,0 l",1.376 kg,38 l,"11,2 s"
Suzuki Sx4 S-cross S-cross 1.4t Glx 2wd,18.500€,12/2019,1 km,140 cv en Vizcaya,Manual,5 puertas,5,140 cv,Azul,120 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,158 cm,430 cm,179 cm,430 l,200 km/h,"6,3 l","4,9 l","5,4 l",1.150 kg,47 l,"9,5 s"
Citroen C3 1.6bluehdi S&s Origins 100,12.949€,01/2020,2 km,99 cv,Manual,5 puertas,5,99 cv,Blanco,85 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,400 cm,175 cm,300 l,185 km/h,"3,9 l","3,2 l","3,4 l",1.090 kg,42 l,"10,6 s"
Kia Sportage 1.6 Gdi Drive 4x2 132,18.900€,01/2019,25 km,132 cv en Cantabria,Manual,5 puertas,5,132 cv,Blanco,156 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,164 cm,449 cm,186 cm,503 l,182 km/h,"8,2 l","6,4 l","7,1 l",1.490 kg,0 l,"11,5 s"
Citroen Spacetourer Spacetourer Bluehdi Xl Business 120,25.443€,04/2019,2 km,120 cv,Manual,5 puertas,5,120 cv,Negro,128 gr/m,Diesel,SÍ,Profesional,Combi,189 cm,531 cm,192 cm,912 l,160 km/h,"5,2 l","4,6 l","4,8 l",1.996 kg,70 l,"13,4 s"
Opel Corsa 1.2t Xhl S-s Gs-line 100,15.990€,2020,NUEVO,100 cv en Cordoba,Manual,5 puertas,5,100 cv,Rojo,96 gr/m,Gasolina,SÍ,Profesional,Berlina,144 cm,406 cm,177 cm,309 l,188 km/h,"5,2 l","3,6 l","4,2 l",1.165 kg,44 l,"9,9 s"
Kia Stonic 1.2 Cvvt Eco-dynamic Drive 84,14.900€,01/2020,50 km,84 cv en Asturias,Manual,5 puertas,5,84 cv,Azul,118 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,150 cm,414 cm,176 cm,332 l,165 km/h,"6,4 l","4,5 l","5,2 l",1.145 kg,45 l,"13,2 s"
Audi A4 Allroad 40 Tdi Quattro S-tronic 140kw,50.100€,2019,90 km,190 cv en Zaragoza,Automática secuencial,5 puertas,5,190 cv,Blanco,136 gr/m,Diesel,SÍ,Profesional,Todo Terreno,149 cm,476 cm,185 cm,495 l,220 km/h,"5,7 l","4,9 l","5,2 l",1.720 kg,58 l,"7,9 s"
Volvo Xc60 Xc60 B4 Business Plus Awd Aut.,42.269€,2019,0 km,197 cv en Madrid,Automática secuencial,5 puertas,5,197 cv,Negro,147 gr/m,Diesel,SÍ,Profesional,Todo Terreno,166 cm,469 cm,190 cm,505 l,205 km/h,"6,3 l","4,7 l","5,3 l",1.802 kg,60 l,"8,4 s"
Citroen Berlingo E- Multispace Feel,28.500€,02/2019,5 km,67 cv en Malaga,"Directo, sin caja de cambios",5 puertas,5,67 cv,Blanco,0 gr/m,Eléctrico,SÍ,Profesional,Combi,180 cm,438 cm,181 cm,675 l,110 km/h,"0,0 l","0,0 l","0,0 l",1.605 kg,0 l,"18,7 s"
Jaguar E-pace E-pace 2.0d I4 Standard Awd Aut. 150,38.200€,2020,15 km,150 cv en Ourense,Automática secuencial,5 puertas,5,150 cv,Gris,158 gr/m,Diesel,SÍ,Profesional,Todo Terreno,165 cm,440 cm,198 cm,0 l,193 km/h,"6,5 l","5,1 l","6,0 l",1.768 kg,69 l,"10,5 s"
Toyota Yaris 120h 1.5 Style,17.700€,10/2020,1.000 km,116 cv en Toledo,Automática continua,5 puertas,5,116 cv,Gris,64 gr/m,Híbrido,SÍ,Profesional,Berlina,150 cm,394 cm,175 cm,270 l,175 km/h,"0,0 l","0,0 l","2,8 l",1.065 kg,36 l,"10,3 s"
Citroen C5 Aircross Puretech S&s Live 130,19.990€,2020,NUEVO,130 cv en Barcelona,Manual,5 puertas,5,130 cv,Negro,118 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,165 cm,450 cm,197 cm,580 l,195 km/h,"6,1 l","4,7 l","5,2 l",1.479 kg,53 l,"10,5 s"
Opel Astra 1.5d S-s Gs Line 105,17.290€,02/2020,6.829 km,105 cv,Manual,5 puertas,5,105 cv,Rojo,91 gr/m,Diesel,SÍ,Profesional,Berlina,149 cm,437 cm,181 cm,370 l,195 km/h,"4,3 l","3,2 l","3,6 l",1.296 kg,48 l,"11,0 s"
Suzuki Sx4 S-cross S-cross 1.4t Glx 2wd,18.500€,12/2019,1 km,140 cv en Vizcaya,Manual,5 puertas,5,140 cv,Azul,120 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,158 cm,430 cm,179 cm,430 l,200 km/h,"6,3 l","4,9 l","5,4 l",1.150 kg,47 l,"9,5 s"
Mitsubishi Outlander 200 Mpi Motion 2wd 5pl. Cvt,23.500€,09/2020,1 km,150 cv en Vizcaya,"Automática continua, secuencial",5 puertas,5,150 cv,Blanco,162 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,171 cm,470 cm,181 cm,550 l,192 km/h,"8,2 l","6,4 l","7,1 l",1.445 kg,63 l,"11,5 s"
Ds Ds3 Crossback Ds3 Crossback E-tense Grand Chic,33.450€,01/2020,1 km,136 cv en Barcelona,"Directo, sin caja de cambios",5 puertas,5,136 cv,Gris acero,0 gr/m,Eléctrico,SÍ,Profesional,Todo Terreno,153 cm,412 cm,179 cm,350 l,150 km/h,"0,0 l","0,0 l","0,0 l",1.525 kg,0 l,"8,7 s"
Nissan Qashqai 1.3 Dig-t N-connecta 4x2 103kw,20.900€,02/2020,NUEVO,140 cv en Sevilla,Manual,5 puertas,5,140 cv,Plata,122 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,159 cm,439 cm,181 cm,430 l,193 km/h,"6,7 l","4,6 l","5,3 l",1.300 kg,55 l,"10,5 s"
Mercedes Clase Gla Gla 200d 7g-dct,37.720€,2019,5 km,136 cv en Madrid,Automática secuencial,5 puertas,5,136 cv,Negro,147 gr/m,Diesel,SÍ,Profesional,Todo Terreno,149 cm,442 cm,180 cm,421 l,205 km/h,"6,5 l","5,0 l","5,5 l",1.540 kg,50 l,"9,1 s"
Mercedes Clase Gla Gla 200 7g-dct,37.425€,2020,NUEVO,156 cv en Madrid,Automática secuencial,5 puertas,5,156 cv,Negro,147 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,149 cm,442 cm,180 cm,421 l,215 km/h,"8,0 l","5,5 l","6,4 l",1.435 kg,50 l,"8,1 s"
Citroen C5 Aircross Puretech S&s Feel 130,21.313€,09/2019,0 km,130 cv en Madrid,Manual,5 puertas,5,130 cv,Negro,118 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,165 cm,450 cm,197 cm,580 l,195 km/h,"6,1 l","4,7 l","5,2 l",1.479 kg,53 l,"10,5 s"
Audi A4 35 Tfsi S Line 110kw,30.450€,06/2019,12 km,150 cv en Almeria,Manual,4 puertas,5,150 cv,Blanco,132 gr/m,Gasolina,SÍ,Profesional,Berlina,143 cm,476 cm,185 cm,460 l,224 km/h,"7,5 l","4,7 l","5,7 l",1.490 kg,54 l,"8,6 s"
Volkswagen Passat Variant 2.0tdi Evo Executive Dgs7 110kw,29.900€,10/2019,25 km,150 cv en Almeria,Automática secuencial,5 puertas,5,150 cv,Plateado,106 gr/m,Diesel,SÍ,Profesional,Stationwagon,152 cm,489 cm,183 cm,639 l,232 km/h,"4,6 l","3,9 l","4,0 l",1.600 kg,66 l,"8,1 s"
Audi A4 35 Tfsi S Line 110kw,31.000€,07/2019,850 km,150 cv en Almeria,Manual,4 puertas,5,150 cv,Gris,132 gr/m,Gasolina,SÍ,Profesional,Berlina,143 cm,476 cm,185 cm,460 l,224 km/h,"7,5 l","4,7 l","5,7 l",1.490 kg,54 l,"8,6 s"
Ford Focus 1.0 Ecoboost Trend+ 125,18.340€,08/2019,50 km,124 cv en Asturias,Manual,5 puertas,5,124 cv,Gris,96 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,438 cm,183 cm,375 l,0 km/h,"5,7 l","3,9 l","4,6 l",1.201 kg,52 l,"12,5 s"
Mercedes Clase Gla Gla 200d 8g-dct,37.720€,2020,NUEVO,150 cv en Madrid,Automática secuencial,5 puertas,5,150 cv,Negro,121 gr/m,Diesel,SÍ,Profesional,Todo Terreno,161 cm,441 cm,183 cm,425 l,208 km/h,"5,9 l","3,2 l","4,6 l",1.615 kg,43 l,"8,6 s"
Mercedes Clase A A 180d 7g-dct,35.915€,2020,NUEVO,116 cv en Madrid,Automática secuencial,5 puertas,5,116 cv,Blanco,103 gr/m,Diesel,SÍ,Profesional,Berlina,144 cm,442 cm,180 cm,360 l,202 km/h,"4,7 l","3,9 l","3,9 l",1.445 kg,43 l,"10,5 s"
Ford Puma 1.0 Ecoboost Mhev St-line X 155,22.900€,01/2020,1.200 km,155 cv en Cantabria,Manual,5 puertas,5,155 cv,Azul desert island,101 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,153 cm,421 cm,181 cm,402 l,200 km/h,"5,1 l","3,9 l","4,4 l",1.280 kg,42 l,"9,0 s"
Kia Ceed Proceed 1.0 T-gdi Gt Line,19.950€,02/2020,50 km,120 cv en Valencia,Manual,5 puertas,5,120 cv,Blanco perlado,123 gr/m,Gasolina,SÍ,Profesional,Berlina,142 cm,461 cm,180 cm,594 l,190 km/h,"7,1 l","4,9 l","5,7 l",1.375 kg,50 l,"11,4 s"
Kia Ceed Proceed 1.0 T-gdi Gt Line,19.640€,01/2020,6.500 km,120 cv en Valencia,Manual,5 puertas,5,120 cv,Gris,123 gr/m,Gasolina,SÍ,Profesional,Berlina,142 cm,461 cm,180 cm,594 l,190 km/h,"7,1 l","4,9 l","5,7 l",1.375 kg,50 l,"11,4 s"
Peugeot 3008 Hybrid4 300 Gt E-eat8,39.500€,01/2020,560 km,"300 cv en Coruña, A",Automática secuencial,5 puertas,5,300 cv,Rojo,34 gr/m,Híbrido,SÍ,Profesional,Todo Terreno,162 cm,445 cm,184 cm,520 l,0 km/h,"0,0 l","0,0 l","1,5 l",1.325 kg,53 l,"0,0 s"
Renault Clio Tce Gpf Energy Zen 66kw,11.490€,03/2019,6.000 km,90 cv en Barcelona,Manual,5 puertas,5,90 cv,Blanco,114 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,406 cm,173 cm,300 l,180 km/h,"5,7 l","4,1 l","4,7 l",1.082 kg,45 l,"12,2 s"
Mercedes Clase A A 250e 8g-dct,39.655€,2020,NUEVO,218 cv en Madrid,Automática secuencial,5 puertas,5,218 cv,Azul,32 gr/m,Híbrido,SÍ,Profesional,Berlina,145 cm,442 cm,180 cm,310 l,235 km/h,"0,0 l","0,0 l","1,4 l",1.680 kg,35 l,"6,6 s"
Audi A4 40 Tfsi S Line S Tronic 140kw,36.900€,12/2019,1.000 km,190 cv en Vizcaya,Automática secuencial,4 puertas,5,190 cv,Plateado,132 gr/m,Gasolina,SÍ,Profesional,Berlina,143 cm,476 cm,185 cm,460 l,210 km/h,"7,6 l","4,8 l","5,8 l",1.530 kg,54 l,"7,3 s"
Audi Q3 35 Tdi Advanced S Tronic 110kw,37.400€,10/2019,5.500 km,150 cv en Almeria,Automática secuencial,5 puertas,5,150 cv,Azul,121 gr/m,Diesel,SÍ,Profesional,Todo Terreno,162 cm,448 cm,185 cm,530 l,207 km/h,"6,1 l","3,2 l","4,7 l",1.560 kg,64 l,"9,2 s"
Ford Focus 1.0 Ecoboost Active 125,16.900€,12/2020,10.000 km,124 cv en Valencia,Manual,5 puertas,5,124 cv,Naranja,96 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,438 cm,183 cm,375 l,0 km/h,"5,7 l","3,9 l","4,6 l",1.201 kg,52 l,"12,5 s"
Peugeot Partner 1.5bluehdi Pro Standard 600kg 75,12.990€,06/2020,0 km,75 cv en Cordoba,Manual,3 puertas,2,75 cv,Blanco,111 gr/m,Diesel,SÍ,Profesional,Furgon,180 cm,440 cm,211 cm,0 l,149 km/h,"4,8 l","3,9 l","4,2 l",1.395 kg,50 l,"0,0 s"
Audi A1 Sportback 30 Tfsi S Line,22.190€,07/2019,8.000 km,116 cv en Madrid,Manual,5 puertas,5,116 cv,Blanco,111 gr/m,Gasolina,SÍ,Profesional,Berlina,141 cm,403 cm,174 cm,335 l,203 km/h,"5,9 l","4,1 l","4,9 l",1.180 kg,40 l,"9,5 s"
Citroen C3 1.2 Puretech S&s C-series 83,12.500€,04/2020,NUEVO,83 cv en Madrid,Manual,5 puertas,5,83 cv,Gris,97 gr/m,Gasolina,SÍ,Profesional,Berlina,147 cm,400 cm,175 cm,300 l,168 km/h,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
Audi Q3 35 Tfsi,33.800€,2020,15 km,150 cv en Huesca,Manual,5 puertas,5,150 cv,Gris,130 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,162 cm,448 cm,186 cm,530 l,211 km/h,"6,6 l","4,9 l","6,0 l",1.460 kg,60 l,"9,6 s"
Skoda Kamiq 1.0 Tsi Style Dsg 85kw,20.900€,10/2019,8.500 km,116 cv en Barcelona,Automática secuencial,5 puertas,5,116 cv,Rojo,112 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,155 cm,424 cm,179 cm,400 l,193 km/h,"5,8 l","4,5 l","5,0 l",1.251 kg,50 l,"10,0 s"
Audi A3 Sportback 40 E-tron S Tronic,30.900€,2020,16 km,204 cv en Navarra,Automática secuencial,5 puertas,5,204 cv,Gris,43 gr/m,Híbrido,SÍ,Profesional,Berlina,143 cm,431 cm,179 cm,280 l,222 km/h,"0,0 l","0,0 l","1,9 l",1.630 kg,40 l,"7,6 s"
Mercedes Clase Glc Glc 200d 4matic 9g-tronic,46.400€,07/2020,7.453 km,163 cv en Ciudad Real,Automática secuencial,5 puertas,5,163 cv,Gris selenita metalizado,137 gr/m,Diesel,SÍ,Profesional,Todo Terreno,164 cm,466 cm,189 cm,550 l,205 km/h,"6,8 l","3,6 l","5,2 l",1.835 kg,66 l,"8,9 s"
Mercedes Clase Glb Glb 250 4matic 8g-dct,54.900€,2020,NUEVO,224 cv en Malaga,Automática secuencial,5 puertas,5,224 cv,Blanco,162 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,166 cm,463 cm,183 cm,570 l,236 km/h,"9,2 l","5,0 l","7,1 l",1.670 kg,52 l,"6,9 s"
Opel Grandland X 1.5cdti S&s Selective 130,20.900€,03/2020,10 km,130 cv en Barcelona,Manual,5 puertas,5,130 cv,Gris,111 gr/m,Diesel,SÍ,Profesional,Todo Terreno,161 cm,448 cm,186 cm,514 l,189 km/h,"4,9 l","3,9 l","4,3 l",1.350 kg,53 l,"11,8 s"
Toyota Yaris 1.5 Feel!,11.990€,2019,5.200 km,"111 cv en Palmas, Las",Manual,5 puertas,5,111 cv,Gris,118 gr/m,Gasolina,SÍ,Profesional,Berlina,151 cm,395 cm,170 cm,286 l,175 km/h,"6,6 l","4,3 l","5,2 l",1.045 kg,42 l,"11,0 s"
Hyundai I30 I30 1.0 Tgdi Tecno 120,18.000€,2019,7.236 km,120 cv en Cadiz,Manual,5 puertas,5,120 cv,Rojo,119 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,434 cm,180 cm,395 l,190 km/h,"6,3 l","4,5 l","5,2 l",1.220 kg,50 l,"11,1 s"
Hyundai Tucson 1.6crdi Sle 4x2,23.900€,2019,7.864 km,116 cv en Cadiz,Manual,5 puertas,5,116 cv,Blanco,124 gr/m,Diesel,SÍ,Profesional,Todo Terreno,166 cm,448 cm,185 cm,513 l,175 km/h,"5,1 l","4,4 l","4,7 l",1.425 kg,62 l,"11,8 s"
Ford Focus 1.0 Ecoboost Active 125,18.500€,12/2020,0 km,124 cv en Valencia,Manual,5 puertas,5,124 cv,Azul,96 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,438 cm,183 cm,375 l,0 km/h,"5,7 l","3,9 l","4,6 l",1.201 kg,52 l,"12,5 s"
Ford Kuga 1.5 Ecoblue Titanium Fwd 120 Aut.,26.900€,2020,1 km,120 cv en Madrid,Automática secuencial,5 puertas,5,120 cv,Gris,117 gr/m,Diesel,SÍ,Profesional,Todo Terreno,168 cm,461 cm,188 cm,456 l,177 km/h,"5,0 l","4,1 l","4,4 l",1.529 kg,60 l,"12,0 s"
Opel Corsa 1.4 Design Line 90,11.990€,2019,100 km,90 cv en Illes Balears,Manual,5 puertas,5,90 cv,Negro,132 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,402 cm,175 cm,285 l,175 km/h,"6,5 l","4,3 l","5,1 l",1.163 kg,45 l,"13,2 s"
Opel Corsa -e Elegance-e,27.500€,2020,4.500 km,136 cv en Girona,Automática,5 puertas,5,136 cv,Naranja,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,144 cm,406 cm,177 cm,309 l,150 km/h,"0,0 l","0,0 l","0,0 l",0 kg,0 l,"8,1 s"
Hyundai I10 I10 1.0 Mpi Klass,10.390€,2019,50 km,66 cv en Cadiz,Manual,5 puertas,5,66 cv,Rojo,117 gr/m,Gasolina,SÍ,Profesional,Berlina,150 cm,367 cm,166 cm,252 l,156 km/h,"6,6 l","4,3 l","5,1 l",933 kg,40 l,"14,7 s"
Seat León 1.5 Tsi S&s Xcellence Launch Pack M 130,20.990€,06/2020,1 km,130 cv en Barcelona,Manual,5 puertas,5,130 cv,Azul mistery (metalizado),111 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,437 cm,180 cm,380 l,213 km/h,"6,3 l","4,0 l","4,8 l",1.302 kg,45 l,"9,4 s"
Hyundai Tucson 1.6crdi 48v Sle 4x2,23.490€,2020,500 km,116 cv en Cadiz,Manual,5 puertas,5,116 cv,Gris,110 gr/m,Diesel,SÍ,Profesional,Todo Terreno,166 cm,448 cm,185 cm,513 l,175 km/h,"4,2 l","4,1 l","4,2 l",1.425 kg,62 l,"11,8 s"
Ford Focus 1.0 Ecoboost Trend+ 125,18.500€,08/2019,114 km,124 cv en Valencia,Manual,5 puertas,5,124 cv,Rojo race,96 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,438 cm,183 cm,375 l,0 km/h,"5,7 l","3,9 l","4,6 l",1.201 kg,52 l,"12,5 s"
Volkswagen Tiguan Allspace 2.0tdi Advance 110kw,28.407€,12/2019,7.300 km,150 cv en Castellon,Manual,5 puertas,7,150 cv,Blanco,128 gr/m,Diesel,SÍ,Profesional,Todo Terreno,167 cm,470 cm,184 cm,230 l,202 km/h,"5,9 l","4,5 l","5,0 l",1.660 kg,58 l,"9,8 s"
Skoda Octavia 1.0 Tsi Active,15.990€,2020,13 km,115 cv en Zaragoza,Manual,5 puertas,5,115 cv,Gris,107 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,467 cm,181 cm,590 l,203 km/h,"5,9 l","4,2 l","4,8 l",1.225 kg,50 l,"9,9 s"
Opel Zafira Life 1.5d M Selective,24.900€,2020,NUEVO,120 cv en Burgos,Manual,5 puertas,5,120 cv,Gris,128 gr/m,Diesel,SÍ,Profesional,Monovolumen,189 cm,496 cm,201 cm,0 l,170 km/h,"5,2 l","4,6 l","4,8 l",1.735 kg,70 l,"14,3 s"
Opel Combo Life 1.5td S-s Selective L 100,15.990€,06/2020,5.000 km,100 cv en Alava,Manual,5 puertas,5,100 cv,Gris,105 gr/m,Diesel,SÍ,Profesional,Monovolumen,180 cm,440 cm,185 cm,597 l,175 km/h,"4,5 l","4,0 l","4,2 l",1.473 kg,50 l,"12,7 s"
Mercedes Clase Glc Glc 200d 4matic 9g-tronic,46.900€,11/2019,5 km,163 cv,Automática secuencial,5 puertas,5,163 cv,Gris selenita,137 gr/m,Diesel,SÍ,Profesional,Todo Terreno,164 cm,466 cm,189 cm,550 l,205 km/h,"6,8 l","3,6 l","5,2 l",1.835 kg,66 l,"8,9 s"
Ford Puma 1.0 Ecoboost Mhev Vignale 125,20.500€,12/2020,1 km,125 cv en Valencia,Manual,5 puertas,5,125 cv,Azul,97 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,153 cm,421 cm,181 cm,402 l,191 km/h,"4,9 l","3,9 l","4,2 l",1.280 kg,42 l,"9,8 s"
Ford Puma 1.0 Ecoboost St-line X 125,20.990€,07/2020,10 km,125 cv en Granada,Manual,5 puertas,5,125 cv,Azul desert island,106 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,154 cm,421 cm,181 cm,406 l,191 km/h,"5,4 l","4,0 l","4,5 l",1.280 kg,42 l,"10,0 s"
Mercedes Clase E E 300 E,59.900€,2019,6.300 km,320 cv en Tenerife,"Automática continua, secuencial",4 puertas,4,320 cv,Azul,48 gr/m,Híbrido,SÍ,Profesional,Berlina,148 cm,492 cm,185 cm,370 l,250 km/h,"0,0 l","0,0 l","2,1 l",1.985 kg,66 l,"5,7 s"
